S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
1,0x125,ABC239,RouteD,LocationM,55000,1731922532.682951,87,3292,16.707168894289186,0000000000000000000000000000000000000000000000000000000000000000,a71357282aee03140159510bb49478974ed9a9a4532ca0f49952243890a99f88,False,low,low
2,0x125,ABC239,RouteD,LocationN,55000,1731922539.7115574,128,4796,11.46788990825688,a71357282aee03140159510bb49478974ed9a9a4532ca0f49952243890a99f88,4b007a41ebb383d8ac1f8b2501ee9412b596cbd4d54af56c285a90dfe449e892,True,high,high
3,0x125,ABC239,RouteD,LocationO,55000,1731922544.708814,111,5943,9.254585226316674,4b007a41ebb383d8ac1f8b2501ee9412b596cbd4d54af56c285a90dfe449e892,9143888f65c3e3ed820552f4a4565e62534e22937cdcb2c72abe3c63cc9b6541,True,high,high
4,0x125,ABC239,RouteD,LocationP,55000,1731922549.7070253,21,8040,6.840796019900497,9143888f65c3e3ed820552f4a4565e62534e22937cdcb2c72abe3c63cc9b6541,4bf36c9681b45e470ed6e2d44a040cfef16dc9b8cb7eba88aeb35b5898609865,False,low,low
5,0x125,ABC239,RouteD,LocationQ,55000,1731922554.709314,23,10275,5.35279805352798,4bf36c9681b45e470ed6e2d44a040cfef16dc9b8cb7eba88aeb35b5898609865,820786f34538f0dddf1e3819d0655b215211a9abdc0f3709cc84250e2dff62b5,False,low,low
6,0x125,ABC239,RouteD,LocationR,55000,1731922560.2151203,103,11346,4.847523356248899,820786f34538f0dddf1e3819d0655b215211a9abdc0f3709cc84250e2dff62b5,fe4630ea36b1542268e78aabfd49f69d3b0092da42568dfc4b58489abe9203b8,True,high,high
7,0x125,ABC239,RouteD,LocationM,55000,1731922565.216504,119,13208,4.164142943670503,fe4630ea36b1542268e78aabfd49f69d3b0092da42568dfc4b58489abe9203b8,a4456ca85f87ec5b43ef1a7379d030d8dd2c207ec37e4f3ae2e2dd2eacf61c9b,True,high,high
8,0x125,ABC239,RouteD,LocationN,55000,1731922570.2260523,61,14325,3.839441535776616,a4456ca85f87ec5b43ef1a7379d030d8dd2c207ec37e4f3ae2e2dd2eacf61c9b,f7c6cc85078cc2ef9e25c506cbf0dfda8f0d8cf473d0e4ae88ccc0532884651f,False,high,high
9,0x125,ABC239,RouteD,LocationO,55000,1731922575.221769,70,16279,3.378585908225321,f7c6cc85078cc2ef9e25c506cbf0dfda8f0d8cf473d0e4ae88ccc0532884651f,8f658cd8e0bbdf5b4611cca0e78d8ca33a989f05137b603e4b2241e9ed5c96ac,False,high,high
10,0x125,ABC239,RouteD,LocationP,55000,1731922580.225588,125,18040,3.048780487804878,8f658cd8e0bbdf5b4611cca0e78d8ca33a989f05137b603e4b2241e9ed5c96ac,cbc13d07cf2c5b5c5d70a2748e33fd50223189b1cc69110f3d3809c908398c5c,True,high,high
11,0x125,ABC239,RouteD,LocationQ,55000,1731922585.2276683,31,19329,2.845465362926173,cbc13d07cf2c5b5c5d70a2748e33fd50223189b1cc69110f3d3809c908398c5c,d1a8448cf3ca06f425d1909da4d7fea0a3f3695dbc53d4e335bbd28be180e922,False,high,high
12,0x125,ABC239,RouteD,LocationR,55000,1731922590.2278657,34,20896,2.63208269525268,d1a8448cf3ca06f425d1909da4d7fea0a3f3695dbc53d4e335bbd28be180e922,2996586bbd5d4c16af3e1c505b2f9a7a8d85c7b3bba777bfe8c9ba5cf6fe5426,False,high,high
13,0x125,ABC239,RouteB,LocationE,7000,1731922595.2345402,117,23146,0.3024280653244621,2996586bbd5d4c16af3e1c505b2f9a7a8d85c7b3bba777bfe8c9ba5cf6fe5426,3dd4fccb482bcb6a4ddbd8e4041dd0cc8bbc14a476613fbd20dca8d53b9b3909,True,high,high
14,0x125,ABC239,RouteB,LocationF,7000,1731922600.234122,115,25416,0.2754170601196097,3dd4fccb482bcb6a4ddbd8e4041dd0cc8bbc14a476613fbd20dca8d53b9b3909,79821f586296b67da0e637cf13ea19a367b2480099a00edcd5e3938bc759786e,True,high,high
15,0x125,ABC239,RouteB,LocationG,7000,1731922605.2424958,135,27843,0.2514096900477678,79821f586296b67da0e637cf13ea19a367b2480099a00edcd5e3938bc759786e,d1ee66496495101047a2d32ec578868dec956d1f09f961f163ca06ad8a15f953,True,high,high
16,0x125,ABC239,RouteD,LocationM,55000,1731922610.2341678,134,29140,1.887439945092656,d1ee66496495101047a2d32ec578868dec956d1f09f961f163ca06ad8a15f953,4c0272dd34e6d88dc6d710e63907614465e3ffcbbb895d418bc735b6a9ecac8d,True,high,high
