S.no,Owner,License Plate,Current Route,Location,Distance (m),Time,Static Time (s),Total Time (s),Velocity (m/sec),Previous Hash,Hash,vehicle is in traffic (y/n),vehicle_frequency,traffic_frequency
1,0x155,ABC332,RouteD,LocationM,55000,1731922531.6695292,115,3002,18.32111925383078,0000000000000000000000000000000000000000000000000000000000000000,52e38be076ccbb2b4d133ea357bebfafa92963bcae5b8e245ae22b4b389cb192,True,high,high
2,0x155,ABC332,RouteD,LocationN,55000,1731922536.645085,111,4474,12.293249888243183,52e38be076ccbb2b4d133ea357bebfafa92963bcae5b8e245ae22b4b389cb192,4c0cd9a4d59d438e8c02b26a6069808272f3f0a55f6c1495724255880f5a0186,True,high,high
3,0x155,ABC332,RouteD,LocationO,55000,1731922542.646355,87,5614,9.796936230851443,4c0cd9a4d59d438e8c02b26a6069808272f3f0a55f6c1495724255880f5a0186,c9ae998525b44b7a495f9548869516cf43cdee7706647d6065544d401da1459b,False,medium,medium
4,0x155,ABC332,RouteD,LocationP,55000,1731922547.6549144,22,7952,6.916498993963783,c9ae998525b44b7a495f9548869516cf43cdee7706647d6065544d401da1459b,f043dd72a7f8b838b35743544a3867ba5a89ffaacea8ae8bba5593a5386e6405,False,low,low
5,0x155,ABC332,RouteD,LocationQ,55000,1731922552.650437,101,9107,6.0393104205556165,f043dd72a7f8b838b35743544a3867ba5a89ffaacea8ae8bba5593a5386e6405,254417eb771c442570dc8bc3f64d7ada14366f3c3560ae178b06ec06da55bc62,True,high,high
6,0x155,ABC332,RouteD,LocationR,55000,1731922557.6510866,58,11053,4.976024608703519,254417eb771c442570dc8bc3f64d7ada14366f3c3560ae178b06ec06da55bc62,cdfb42beb931af37e5aa450bf38aae39079d69fd11afdca399e3ec5fc8a6ce6b,False,high,high
7,0x155,ABC332,RouteC,LocationH,40000,1731922562.6543376,36,12196,3.279763857002296,cdfb42beb931af37e5aa450bf38aae39079d69fd11afdca399e3ec5fc8a6ce6b,1a8f267de5dbb5c49f164402a7371789ff9caff9c115b339344b4a5958126a7d,False,high,high
8,0x155,ABC332,RouteC,LocationI,40000,1731922567.6612403,142,14023,2.8524566783141982,1a8f267de5dbb5c49f164402a7371789ff9caff9c115b339344b4a5958126a7d,59f3ab82d199c028c943c955ac65828702c047ca5a5767d0b562e21894042b3c,True,high,high
9,0x155,ABC332,RouteC,LocationJ,40000,1731922572.658637,108,15207,2.6303675938712434,59f3ab82d199c028c943c955ac65828702c047ca5a5767d0b562e21894042b3c,046848e98fd0c98a177fc173f883bcea715092acf392a9b8a689a78c953dc19e,True,high,high
10,0x155,ABC332,RouteC,LocationK,40000,1731922577.660081,72,17185,2.327611288914752,046848e98fd0c98a177fc173f883bcea715092acf392a9b8a689a78c953dc19e,17e71352d0d8ddba6e372caaabf624c97cfcede6313b6c2943abcf470838b182,False,high,high
11,0x155,ABC332,RouteC,LocationL,40000,1731922582.6651945,50,19254,2.077490391606939,17e71352d0d8ddba6e372caaabf624c97cfcede6313b6c2943abcf470838b182,f5ea1b2202f4b8530b90c4bd4becb2145fca2583ac9bb29ceb8cf1f51110ef5a,False,high,high
12,0x155,ABC332,RouteA,LocationA,22000,1731922587.6654055,94,20559,1.0700909577314073,f5ea1b2202f4b8530b90c4bd4becb2145fca2583ac9bb29ceb8cf1f51110ef5a,47f0c9ff7dde9eacd1cdcd0c3bbe60514f0baddfe6592f0acc8fac750443490b,False,high,high
